,feature,importance_gain,importance_split,trn_score,run
127,bk1_cur_year_mon_avg_agn_amt_cd_cny_sum,391.4499478340149,50,0.9439985103565814,37
128,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_median,93.87570881843567,15,0.9439985103565814,37
129,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_sum,156.31833028793335,22,0.9439985103565814,37
130,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_median,300.43494153022766,39,0.9439985103565814,37
131,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_sum,179.8551206588745,24,0.9439985103565814,37
132,crd_card_act_ind_cny_median,17.794819831848145,3,0.9439985103565814,37
133,crd_card_act_ind_cny_sum,23.204700469970703,3,0.9439985103565814,37
134,crd_card_act_indpos_cny_median,30.583449840545654,4,0.9439985103565814,37
135,crd_card_act_indpos_cny_sum,15.7682204246521,2,0.9439985103565814,37
136,crd_card_act_indneg_cny_median,0.0,0,0.9439985103565814,37
137,crd_card_act_indneg_cny_sum,34.157609939575195,6,0.9439985103565814,37
138,edu_deg_cd_cny_median,1070.0369517803192,151,0.9439985103565814,37
139,edu_deg_cd_cny_sum,1191.7495408058167,165,0.9439985103565814,37
140,edu_deg_cdpos_cny_median,1691.3460156917572,235,0.9439985103565814,37
141,edu_deg_cdpos_cny_sum,1018.5295007228851,146,0.9439985103565814,37
142,edu_deg_cdneg_cny_median,1190.664157629013,162,0.9439985103565814,37
143,edu_deg_cdneg_cny_sum,1029.1308228969574,141,0.9439985103565814,37
144,dnl_bind_cmb_lif_ind_cny_median,86.01977968215942,11,0.9439985103565814,37
145,dnl_bind_cmb_lif_ind_cny_sum,147.15100121498108,18,0.9439985103565814,37
146,dnl_bind_cmb_lif_indpos_cny_median,120.33597898483276,17,0.9439985103565814,37
147,dnl_bind_cmb_lif_indpos_cny_sum,100.77323055267334,13,0.9439985103565814,37
148,dnl_bind_cmb_lif_indneg_cny_median,89.22783851623535,11,0.9439985103565814,37
149,dnl_bind_cmb_lif_indneg_cny_sum,117.27708053588867,16,0.9439985103565814,37
150,perm_crd_lmt_cd_cny_median,589.3770008087158,84,0.9439985103565814,37
151,perm_crd_lmt_cd_cny_sum,1746.6090586185455,252,0.9439985103565814,37
152,perm_crd_lmt_cdpos_cny_median,518.6209619045258,74,0.9439985103565814,37
153,perm_crd_lmt_cdpos_cny_sum,1069.291475057602,151,0.9439985103565814,37
154,perm_crd_lmt_cdneg_cny_median,405.0033826828003,60,0.9439985103565814,37
155,perm_crd_lmt_cdneg_cny_sum,1069.336151599884,151,0.9439985103565814,37
156,hav_hou_grp_ind_cny_median,12.846670627593994,2,0.9439985103565814,37
157,hav_hou_grp_ind_cny_sum,15.269889831542969,3,0.9439985103565814,37
158,hav_hou_grp_indpos_cny_median,11.71733045578003,2,0.9439985103565814,37
159,hav_hou_grp_indpos_cny_sum,6.5608601570129395,1,0.9439985103565814,37
160,hav_hou_grp_indneg_cny_median,0.0,0,0.9439985103565814,37
161,hav_hou_grp_indneg_cny_sum,15.876369714736938,3,0.9439985103565814,37
162,fr_or_sh_ind_cny_median,81.0173397064209,11,0.9439985103565814,37
163,fr_or_sh_ind_cny_sum,28.862889289855957,4,0.9439985103565814,37
164,fr_or_sh_indpos_cny_median,57.077279567718506,7,0.9439985103565814,37
165,fr_or_sh_indpos_cny_sum,95.03751134872437,13,0.9439985103565814,37
166,fr_or_sh_indneg_cny_median,62.521530628204346,9,0.9439985103565814,37
167,fr_or_sh_indneg_cny_sum,108.52262926101685,15,0.9439985103565814,37
168,acdm_deg_cd_cny_median,607.6124591827393,90,0.9439985103565814,37
169,acdm_deg_cd_cny_sum,1103.5302987098694,158,0.9439985103565814,37
170,acdm_deg_cdpos_cny_median,539.681619644165,78,0.9439985103565814,37
171,acdm_deg_cdpos_cny_sum,616.6171314716339,94,0.9439985103565814,37
172,acdm_deg_cdneg_cny_median,881.1824080944061,128,0.9439985103565814,37
173,acdm_deg_cdneg_cny_sum,650.7991321086884,96,0.9439985103565814,37
174,atdd_type_cny_median,263.4060401916504,37,0.9439985103565814,37
175,atdd_type_cny_sum,298.2856001853943,41,0.9439985103565814,37
176,atdd_typepos_cny_median,244.41874957084656,38,0.9439985103565814,37
177,atdd_typepos_cny_sum,232.36189031600952,33,0.9439985103565814,37
178,atdd_typeneg_cny_median,275.87948179244995,42,0.9439985103565814,37
179,atdd_typeneg_cny_sum,173.05643010139465,27,0.9439985103565814,37
180,l1y_crd_card_csm_amt_dlm_cd_cny_median,562.2880673408508,82,0.9439985103565814,37
181,l1y_crd_card_csm_amt_dlm_cd_cny_sum,1066.3731920719147,154,0.9439985103565814,37
182,l1y_crd_card_csm_amt_dlm_cdpos_cny_median,484.68639874458313,63,0.9439985103565814,37
183,l1y_crd_card_csm_amt_dlm_cdpos_cny_sum,497.57147884368896,75,0.9439985103565814,37
184,l1y_crd_card_csm_amt_dlm_cdneg_cny_median,644.7557582855225,92,0.9439985103565814,37
185,l1y_crd_card_csm_amt_dlm_cdneg_cny_sum,888.4720506668091,134,0.9439985103565814,37
186,gdr_cd_cny_median,167.34785175323486,22,0.9439985103565814,37
187,gdr_cd_cny_sum,440.42833948135376,64,0.9439985103565814,37
188,gdr_cdpos_cny_median,232.83730816841125,32,0.9439985103565814,37
189,gdr_cdpos_cny_sum,231.18137907981873,34,0.9439985103565814,37
190,gdr_cdneg_cny_median,267.4016501903534,39,0.9439985103565814,37
191,gdr_cdneg_cny_sum,212.25294876098633,30,0.9439985103565814,37
192,mrg_situ_cd_cny_median,458.2050185203552,67,0.9439985103565814,37
193,mrg_situ_cd_cny_sum,504.66128969192505,81,0.9439985103565814,37
194,mrg_situ_cdpos_cny_median,316.25485014915466,46,0.9439985103565814,37
195,mrg_situ_cdpos_cny_sum,496.4958415031433,72,0.9439985103565814,37
196,mrg_situ_cdneg_cny_median,472.3939914703369,67,0.9439985103565814,37
197,mrg_situ_cdneg_cny_sum,411.13943099975586,60,0.9439985103565814,37
198,deg_cd_cny_median,275.4355800151825,38,0.9439985103565814,37
199,deg_cd_cny_sum,260.7512288093567,39,0.9439985103565814,37
200,deg_cdpos_cny_median,285.8810501098633,40,0.9439985103565814,37
201,deg_cdpos_cny_sum,370.532119512558,47,0.9439985103565814,37
202,deg_cdneg_cny_median,387.46133852005005,53,0.9439985103565814,37
203,deg_cdneg_cny_sum,388.6297402381897,51,0.9439985103565814,37
204,vld_rsk_ases_ind_cny_median,35.36935043334961,5,0.9439985103565814,37
205,vld_rsk_ases_ind_cny_sum,126.51767063140869,17,0.9439985103565814,37
206,vld_rsk_ases_indpos_cny_median,0.0,0,0.9439985103565814,37
207,vld_rsk_ases_indpos_cny_sum,76.87667989730835,10,0.9439985103565814,37
208,vld_rsk_ases_indneg_cny_median,71.26031875610352,10,0.9439985103565814,37
209,vld_rsk_ases_indneg_cny_sum,56.6325101852417,9,0.9439985103565814,37
210,l6mon_daim_aum_cd_cny_median,491.457439661026,68,0.9439985103565814,37
211,l6mon_daim_aum_cd_cny_sum,698.1348111629486,101,0.9439985103565814,37
212,l6mon_daim_aum_cdpos_cny_median,397.52524852752686,59,0.9439985103565814,37
213,l6mon_daim_aum_cdpos_cny_sum,484.3915390968323,70,0.9439985103565814,37
214,l6mon_daim_aum_cdneg_cny_median,345.6244194507599,45,0.9439985103565814,37
215,l6mon_daim_aum_cdneg_cny_sum,448.63298058509827,67,0.9439985103565814,37
216,dnl_mbl_bnk_ind_cny_median,207.96518921852112,29,0.9439985103565814,37
217,dnl_mbl_bnk_ind_cny_sum,268.32499051094055,41,0.9439985103565814,37
218,dnl_mbl_bnk_indpos_cny_median,100.46910047531128,16,0.9439985103565814,37
219,dnl_mbl_bnk_indpos_cny_sum,144.0624804496765,21,0.9439985103565814,37
220,dnl_mbl_bnk_indneg_cny_median,102.75953006744385,15,0.9439985103565814,37
221,dnl_mbl_bnk_indneg_cny_sum,183.1133589744568,26,0.9439985103565814,37
0,age,4779.028703689575,697,0.9484508144837456,38
1,job_year,3652.4432380199432,543,0.9484508144837456,38
2,frs_agn_dt_cnt,3962.017139196396,575,0.9484508144837456,38
3,fin_rsk_ases_grd_cd,777.5326609611511,106,0.9484508144837456,38
4,confirm_rsk_ases_lvl_typ_cd,1563.8383181095123,225,0.9484508144837456,38
5,cust_inv_rsk_endu_lvl_cd,122.95792984962463,18,0.9484508144837456,38
6,tot_ast_lvl_cd,1934.0891482830048,283,0.9484508144837456,38
7,pot_ast_lvl_cd,1406.862426519394,216,0.9484508144837456,38
8,l12mon_buy_fin_mng_whl_tms,356.45798993110657,49,0.9484508144837456,38
9,l12_mon_fnd_buy_whl_tms,423.12014865875244,68,0.9484508144837456,38
10,l12_mon_insu_buy_whl_tms,0.0,0,0.9484508144837456,38
11,l12_mon_gld_buy_whl_tms,0.0,0,0.9484508144837456,38
12,ovd_30d_loan_tot_cnt,8.7049400806427,2,0.9484508144837456,38
13,his_lng_ovd_day,29.872089862823486,6,0.9484508144837456,38
14,hld_crd_card_grd_cd,1039.9573817253113,152,0.9484508144837456,38
15,cur_debit_cnt,713.1116213798523,114,0.9484508144837456,38
16,cur_credit_cnt,888.7135174274445,125,0.9484508144837456,38
17,cur_debit_min_opn_dt_cnt,7358.348412036896,1009,0.9484508144837456,38
18,cur_credit_min_opn_dt_cnt,6679.644169092178,948,0.9484508144837456,38
19,cur_debit_crd_lvl,337.6842110157013,49,0.9484508144837456,38
20,l12mon_buy_sum,0.0,0,0.9484508144837456,38
21,l12mon_buy_fin_mng_whl_tms_ratio,47.86129021644592,9,0.9484508144837456,38
22,l12_mon_fnd_buy_whl_tms_ratio,249.66775107383728,38,0.9484508144837456,38
23,l12_mon_gld_buy_whl_tms_ratio,0.0,0,0.9484508144837456,38
24,cur_debit_rate,7701.9745218753815,1076,0.9484508144837456,38
25,cur_credit_rate,9547.566650152206,1320,0.9484508144837456,38
26,creditrate1,8101.478538513184,1109,0.9484508144837456,38
27,creditrate2,7929.79597735405,1122,0.9484508144837456,38
28,creditrate3,3001.1987059116364,411,0.9484508144837456,38
29,0,4984.45373249054,694,0.9484508144837456,38
30,1,6023.182409763336,827,0.9484508144837456,38
31,2,5346.017643690109,746,0.9484508144837456,38
32,3,4319.561316490173,589,0.9484508144837456,38
33,4,6019.270721197128,843,0.9484508144837456,38
34,5,5720.978526592255,788,0.9484508144837456,38
35,A_max,1423.8412051200867,204,0.9484508144837456,38
36,A_min,1878.520474910736,264,0.9484508144837456,38
37,A_median,2532.842141866684,385,0.9484508144837456,38
38,A_std,1732.7140600681305,243,0.9484508144837456,38
39,A_mean,2739.009780883789,385,0.9484508144837456,38
40,A_sum,2360.0144815444946,349,0.9484508144837456,38
41,B_max,3897.091539144516,543,0.9484508144837456,38
42,B_min,4182.9278173446655,591,0.9484508144837456,38
43,B_median,5144.995369195938,720,0.9484508144837456,38
44,B_std,3923.470277070999,528,0.9484508144837456,38
45,B_mean,4957.724043607712,701,0.9484508144837456,38
46,B_sum,4186.445879459381,580,0.9484508144837456,38
47,C_max,501.4009404182434,79,0.9484508144837456,38
48,C_min,349.7380084991455,57,0.9484508144837456,38
49,C_median,501.03029012680054,89,0.9484508144837456,38
50,C_std,150.81434988975525,23,0.9484508144837456,38
51,C_mean,290.61937975883484,46,0.9484508144837456,38
52,C_sum,359.97747921943665,54,0.9484508144837456,38
53,dat1_count,1782.4958937168121,247,0.9484508144837456,38
54,dat1_nunique,5.146900177001953,1,0.9484508144837456,38
55,dat1_mean,3999.5174214839935,554,0.9484508144837456,38
56,dat1_modev,1494.092331647873,200,0.9484508144837456,38
57,dat3_nunique,152.78756976127625,23,0.9484508144837456,38
58,dat3_mode,172.42969942092896,24,0.9484508144837456,38
59,dat3_modev,1893.9794936180115,262,0.9484508144837456,38
60,trx1_nunique,245.19205951690674,36,0.9484508144837456,38
61,trx1_mode,168.44072842597961,25,0.9484508144837456,38
62,trx1_modev,1723.4911510944366,233,0.9484508144837456,38
63,trx2_nunique,1400.9212777614594,198,0.9484508144837456,38
64,trx2_mode,5104.484509706497,684,0.9484508144837456,38
65,trx2_modev,2229.8510587215424,315,0.9484508144837456,38
66,cny_trx_amt_min,4104.839165210724,563,0.9484508144837456,38
67,cny_trx_amt_max,2902.8997287750244,404,0.9484508144837456,38
68,cny_trx_amt_sum,5148.307676792145,728,0.9484508144837456,38
69,cny_trx_amt_positive_nunique,2394.010120868683,338,0.9484508144837456,38
70,cny_trx_amt_positive_min,6402.265404462814,892,0.9484508144837456,38
71,cny_trx_amt_positive_mean,5537.39862203598,755,0.9484508144837456,38
72,cny_trx_amt_positive_median,6778.375698566437,934,0.9484508144837456,38
73,cny_trx_amt_positive_std,7216.930187225342,1004,0.9484508144837456,38
74,cny_trx_amt_positive_sum,4736.45716714859,644,0.9484508144837456,38
75,cny_trx_amt_negative_nunique,2460.358787059784,347,0.9484508144837456,38
76,cny_trx_amt_negative_max,6079.022222280502,847,0.9484508144837456,38
77,cny_trx_amt_negative_mean,5062.027668952942,696,0.9484508144837456,38
78,cny_trx_amt_negative_median,6237.287657499313,854,0.9484508144837456,38
79,cny_trx_amt_negative_std,5634.247466087341,774,0.9484508144837456,38
80,cny_trx_amt_negative_sum,4573.476921081543,629,0.9484508144837456,38
81,week_std2,7243.286033630371,1010,0.9484508144837456,38
82,week_nunique2,1159.6461095809937,156,0.9484508144837456,38
83,week_mode2,3547.761255264282,491,0.9484508144837456,38
84,week_median2,1655.1134610176086,234,0.9484508144837456,38
85,week_mean2,6869.879125118256,954,0.9484508144837456,38
86,week_mode2v,1497.9910125732422,209,0.9484508144837456,38
87,week_kurl2,5952.006817340851,832,0.9484508144837456,38
88,week_mm2,927.7228028774261,128,0.9484508144837456,38
89,weekday_nunique2,601.5922484397888,80,0.9484508144837456,38
90,weekday_mode2,2776.855971097946,402,0.9484508144837456,38
91,weekday_mode2v,1397.4721381664276,200,0.9484508144837456,38
92,week_max2,1554.8243284225464,210,0.9484508144837456,38
93,week_min2,1168.320749759674,172,0.9484508144837456,38
94,weekday_max2,1398.9325649738312,194,0.9484508144837456,38
95,weekday_min2,1012.5528919696808,144,0.9484508144837456,38
96,ic_ind_cny_median,23.58265972137451,3,0.9484508144837456,38
97,ic_ind_cny_sum,0.0,0,0.9484508144837456,38
98,ic_indpos_cny_median,12.29626989364624,2,0.9484508144837456,38
99,ic_indpos_cny_sum,20.10257053375244,2,0.9484508144837456,38
100,ic_indneg_cny_median,5.26908016204834,1,0.9484508144837456,38
101,ic_indneg_cny_sum,45.532620906829834,6,0.9484508144837456,38
102,l6mon_agn_ind_cny_median,27.109090328216553,4,0.9484508144837456,38
103,l6mon_agn_ind_cny_sum,45.7007999420166,6,0.9484508144837456,38
104,l6mon_agn_indpos_cny_median,0.0,0,0.9484508144837456,38
105,l6mon_agn_indpos_cny_sum,7.264110088348389,1,0.9484508144837456,38
106,l6mon_agn_indneg_cny_median,14.77750015258789,2,0.9484508144837456,38
107,l6mon_agn_indneg_cny_sum,41.96465063095093,5,0.9484508144837456,38
108,hav_car_grp_ind_cny_median,258.74385142326355,40,0.9484508144837456,38
109,hav_car_grp_ind_cny_sum,168.9681897163391,26,0.9484508144837456,38
110,hav_car_grp_indpos_cny_median,152.57352018356323,21,0.9484508144837456,38
111,hav_car_grp_indpos_cny_sum,170.50871109962463,26,0.9484508144837456,38
112,hav_car_grp_indneg_cny_median,232.91020846366882,35,0.9484508144837456,38
113,hav_car_grp_indneg_cny_sum,187.76373100280762,27,0.9484508144837456,38
114,pl_crd_lmt_cd_cny_median,133.18886947631836,21,0.9484508144837456,38
115,pl_crd_lmt_cd_cny_sum,96.96766948699951,14,0.9484508144837456,38
